12/12/23 16:26:56    326.626 1.361719E-02 0.000024 
12/12/23 16:26:57    327.644 1.360393E-02 0.000024 
12/12/23 16:26:58    328.650 1.357978E-02 0.000024 
12/12/23 16:26:59    329.672 1.355441E-02 0.000024 
12/12/23 16:27:00    330.676 1.353813E-02 0.000024 
12/12/23 16:27:01    331.680 1.349509E-02 0.000023 
12/12/23 16:27:02    332.696 1.340964E-02 0.000023 
12/12/23 16:27:03    333.718 1.334546E-02 0.000023 
12/12/23 16:27:04    334.752 1.333917E-02 0.000023 
12/12/23 16:27:05    335.760 1.333944E-02 0.000023 
12/12/23 16:27:06    336.776 1.331588E-02 0.000023 
12/12/23 16:27:07    337.798 1.330327E-02 0.000023 
12/12/23 16:27:08    338.816 1.321630E-02 0.000023 
12/12/23 16:27:09    339.896 1.316913E-02 0.000023 
12/12/23 16:27:10    340.944 1.319841E-02 0.000023 
12/12/23 16:27:11    342.012 1.316712E-02 0.000023 
12/12/23 16:27:12    343.028 1.317397E-02 0.000023 
12/12/23 16:27:13    344.050 1.312308E-02 0.000023 
12/12/23 16:27:14    345.068 1.306654E-02 0.000023 
12/12/23 16:27:15    346.072 1.306751E-02 0.000023 
12/12/23 16:27:16    347.090 1.302313E-02 0.000023 
12/12/23 16:27:17    348.110 1.300501E-02 0.000023 
12/12/23 16:27:18    349.126 1.299489E-02 0.000023 
12/12/23 16:27:19    350.132 1.294790E-02 0.000023 
12/12/23 16:27:20    351.134 1.295627E-02 0.000023 
12/12/23 16:27:21    352.152 1.287256E-02 0.000023 
12/12/23 16:27:22    353.170 1.283243E-02 0.000023 
12/12/23 16:27:23    354.190 1.280280E-02 0.000023 
12/12/23 16:27:24    355.206 1.275265E-02 0.000023 
12/12/23 16:27:25    356.212 1.271204E-02 0.000023 
12/12/23 16:27:26    357.228 1.263337E-02 0.000023 
12/12/23 16:27:27    358.248 1.268331E-02 0.000023 
12/12/23 16:27:28    359.268 1.268956E-02 0.000023 
12/12/23 16:27:29    360.272 1.264673E-02 0.000023 
12/12/23 16:27:30    361.292 1.264189E-02 0.000023 
12/12/23 16:27:31    362.314 1.259142E-02 0.000023 
12/12/23 16:27:32    363.330 1.247320E-02 0.000022 
12/12/23 16:27:33    364.336 1.242848E-02 0.000022 
12/12/23 16:27:34    365.352 1.241639E-02 0.000022 
12/12/23 16:27:35    366.354 1.239674E-02 0.000022 
12/12/23 16:27:36    367.374 1.235619E-02 0.000022 
12/12/23 16:27:37    368.396 1.231905E-02 0.000022 
12/12/23 16:27:38    369.398 1.233345E-02 0.000022 
12/12/23 16:27:40    370.422 1.230649E-02 0.000022 
12/12/23 16:27:41    371.440 1.227075E-02 0.000022 
12/12/23 16:27:42    372.442 1.223637E-02 0.000022 
12/12/23 16:27:43    373.446 1.216916E-02 0.000022 
12/12/23 16:27:44    374.466 1.213749E-02 0.000022 
12/12/23 16:27:45    375.484 1.210191E-02 0.000022 
12/12/23 16:27:46    376.494 1.208010E-02 0.000022 
12/12/23 16:27:47    377.512 1.205246E-02 0.000022 
12/12/23 16:27:48    378.530 1.198710E-02 0.000022 
12/12/23 16:27:49    379.550 1.202506E-02 0.000022 
12/12/23 16:27:50    380.554 1.198511E-02 0.000022 
12/12/23 16:27:51    381.558 1.191800E-02 0.000022 
12/12/23 16:27:52    382.578 1.191394E-02 0.000022 
12/12/23 16:27:53    383.596 1.189308E-02 0.000022 
12/12/23 16:27:54    384.598 1.179257E-02 0.000022 
12/12/23 16:27:55    385.604 1.176175E-02 0.000022 
12/12/23 16:27:56    386.626 1.174803E-02 0.000022 
12/12/23 16:27:57    387.632 1.174283E-02 0.000022 
12/12/23 16:27:58    388.636 1.170761E-02 0.000022 
12/12/23 16:27:59    389.654 1.171694E-02 0.000022 
12/12/23 16:28:00    390.676 1.171858E-02 0.000022 
12/12/23 16:28:01    391.680 1.168459E-02 0.000022 
12/12/23 16:28:02    392.700 1.165892E-02 0.000022 
12/12/23 16:28:03    393.718 1.160545E-02 0.000022 
12/12/23 16:28:04    394.726 1.158528E-02 0.000022 
12/12/23 16:28:05    395.746 1.149751E-02 0.000021 
12/12/23 16:28:06    396.766 1.146704E-02 0.000021 
12/12/23 16:28:07    397.784 1.139564E-02 0.000021 
12/12/23 16:28:08    398.804 1.138513E-02 0.000021 
12/12/23 16:28:09    399.804 1.137988E-02 0.000021 
12/12/23 16:28:10    400.810 1.134531E-02 0.000021 
12/12/23 16:28:11    401.826 1.131614E-02 0.000021 
12/12/23 16:28:12    402.846 1.124392E-02 0.000021 
12/12/23 16:28:13    403.848 1.123125E-02 0.000021 
12/12/23 16:28:14    404.850 1.117782E-02 0.000021 
12/12/23 16:28:15    405.916 1.117855E-02 0.000021 
12/12/23 16:28:16    406.982 1.112105E-02 0.000021 
12/12/23 16:28:17    408.030 1.105182E-02 0.000021 
12/12/23 16:28:18    409.050 1.101291E-02 0.000021 
12/12/23 16:28:19    410.052 1.100044E-02 0.000021 
12/12/23 16:28:20    411.056 1.097387E-02 0.000021 
12/12/23 16:28:21    412.074 1.095156E-02 0.000021 
12/12/23 16:28:22    413.094 1.089668E-02 0.000021 
12/12/23 16:28:23    414.126 1.085753E-02 0.000021 
12/12/23 16:28:24    415.130 1.084436E-02 0.000021 
12/12/23 16:28:25    416.134 1.081391E-02 0.000021 
12/12/23 16:28:26    417.154 1.083675E-02 0.000021 
12/12/23 16:28:27    418.172 1.083811E-02 0.000021 
12/12/23 16:28:28    419.192 1.081476E-02 0.000021 
12/12/23 16:28:29    420.194 1.078711E-02 0.000021 
12/12/23 16:28:30    421.196 1.074478E-02 0.000021 
12/12/23 16:28:31    422.214 1.068198E-02 0.000021 
12/12/23 16:28:32    423.234 1.061721E-02 0.000021 
12/12/23 16:28:33    424.252 1.056027E-02 0.000021 
12/12/23 16:28:34    425.260 1.053481E-02 0.000021 
12/12/23 16:28:35    426.278 1.050224E-02 0.000021 
12/12/23 16:28:36    427.298 1.048512E-02 0.000020 
12/12/23 16:28:37    428.316 1.043454E-02 0.000020 
12/12/23 16:28:38    429.320 1.041231E-02 0.000020 
12/12/23 16:28:39    430.338 1.037959E-02 0.000020 
