Zeit,Wert2,Wert3,Temperatur,Wert5
"0,992","2,12E-02","0,000031","5,33E+00","7,779444E-03"
"2,014","2,13E-02","0,000031","5,34E+00","7,779284E-03"
"3,032","2,12E-02","0,000031","5,33E+00","7,779400E-03"
"4,05","2,12E-02","0,000031","5,33E+00","7,779427E-03"
"5,054","2,12E-02","0,000031","5,33E+00","7,779436E-03"
"6,059","2,12E-02","0,000031","5,31E+00","7,779555E-03"
"7,079","2,11E-02","0,000031","5,30E+00","7,779660E-03"
"8,083","2,11E-02","0,000031","5,31E+00","7,779623E-03"
"9,085","2,10E-02","0,000031","5,28E+00","7,779874E-03"
"10,087","2,10E-02","0,000031","5,27E+00","7,779987E-03"
"11,107","2,10E-02","0,000031","5,27E+00","7,780011E-03"
"12,126","2,10E-02","0,000031","5,27E+00","7,780038E-03"
"13,132","2,09E-02","0,000031","5,24E+00","7,780293E-03"
"14,134","2,09E-02","0,000031","5,23E+00","7,780358E-03"
"15,154","2,09E-02","0,000031","5,25E+00","7,780230E-03"
"16,172","2,09E-02","0,000031","5,25E+00","7,780206E-03"
"17,176","2,08E-02","0,000031","5,23E+00","7,780394E-03"
"18,178","2,09E-02","0,000031","5,25E+00","7,780214E-03"
"19,196","2,09E-02","0,000031","5,25E+00","7,780224E-03"
"20,2","2,09E-02","0,000031","5,25E+00","7,780189E-03"
"21,212","2,10E-02","0,000031","5,26E+00","7,780079E-03"
"22,21","2,10E-02","0,000031","5,27E+00","7,780045E-03"
"23,222","2,10E-02","0,000031","5,26E+00","7,780092E-03"
"24,226","2,10E-02","0,000031","5,26E+00","7,780082E-03"
"25,232","2,10E-02","0,000031","5,28E+00","7,779948E-03"
"26,25","2,10E-02","0,000031","5,28E+00","7,779943E-03"
"27,26","2,10E-02","0,000031","5,28E+00","7,779923E-03"
"28,276","2,10E-02","0,000031","5,28E+00","7,779904E-03"
"29,298","2,10E-02","0,000031","5,28E+00","7,779946E-03"
"30,304","2,10E-02","0,000031","5,28E+00","7,779920E-03"
"31,308","2,10E-02","0,000031","5,28E+00","7,779897E-03"
"32,326","2,10E-02","0,000031","5,27E+00","7,779956E-03"
"33,348","2,10E-02","0,000031","5,27E+00","7,779966E-03"
"34,35","2,10E-02","0,000031","5,28E+00","7,779876E-03"
"35,352","2,10E-02","0,000031","5,28E+00","7,779873E-03"
"36,372","2,11E-02","0,000031","5,29E+00","7,779751E-03"
"37,394","2,11E-02","0,000031","5,30E+00","7,779697E-03"
"38,41","2,11E-02","0,000031","5,30E+00","7,779694E-03"
"39,414","2,11E-02","0,000031","5,30E+00","7,779696E-03"
"40,416","2,11E-02","0,000031","5,30E+00","7,779729E-03"
"41,438","2,11E-02","0,000031","5,30E+00","7,779661E-03"
"42,456","2,11E-02","0,000031","5,30E+00","7,779657E-03"
"43,46","2,11E-02","0,000031","5,29E+00","7,779801E-03"
"44,462","2,11E-02","0,000031","5,29E+00","7,779774E-03"
"45,464","2,11E-02","0,000031","5,30E+00","7,779672E-03"
"46,484","2,11E-02","0,000031","5,29E+00","7,779748E-03"
"47,504","2,11E-02","0,000031","5,29E+00","7,779769E-03"
"48,506","2,10E-02","0,000031","5,28E+00","7,779917E-03"
"49,51","2,10E-02","0,000031","5,28E+00","7,779929E-03"
"50,528","2,10E-02","0,000031","5,28E+00","7,779921E-03"
"51,548","2,11E-02","0,000031","5,29E+00","7,779765E-03"
"52,552","2,11E-02","0,000031","5,29E+00","7,779846E-03"
"53,556","2,10E-02","0,000031","5,27E+00","7,779967E-03"
"54,574","2,10E-02","0,000031","5,28E+00","7,779911E-03"
"55,594","2,11E-02","0,000031","5,29E+00","7,779809E-03"
"56,61","2,11E-02","0,000031","5,29E+00","7,779793E-03"
"57,63","2,11E-02","0,000031","5,29E+00","7,779831E-03"
"58,648","2,10E-02","0,000031","5,27E+00","7,779969E-03"
"59,668","2,10E-02","0,000031","5,27E+00","7,780038E-03"
"60,684","2,10E-02","0,000031","5,27E+00","7,779957E-03"
"61,702","2,10E-02","0,000031","5,28E+00","7,779911E-03"
"62,718","2,10E-02","0,000031","5,26E+00","7,780103E-03"
"63,738","2,10E-02","0,000031","5,27E+00","7,780036E-03"
"64,742","2,10E-02","0,000031","5,26E+00","7,780088E-03"
"65,746","2,09E-02","0,000031","5,25E+00","7,780235E-03"
"66,81","2,09E-02","0,000031","5,25E+00","7,780238E-03"
"67,878","2,09E-02","0,000031","5,25E+00","7,780206E-03"
"68,912","2,09E-02","0,000031","5,25E+00","7,780225E-03"
"69,914","2,09E-02","0,000031","5,24E+00","7,780316E-03"
"70,936","2,08E-02","0,000031","5,23E+00","7,780389E-03"
"71,952","2,08E-02","0,000031","5,23E+00","7,780380E-03"
"72,97","2,08E-02","0,000031","5,23E+00","7,780449E-03"
"73,976","2,08E-02","0,000031","5,23E+00","7,780394E-03"
"75,008","2,08E-02","0,000031","5,22E+00","7,780499E-03"
"76,014","2,08E-02","0,000031","5,22E+00","7,780558E-03"
"77,032","2,08E-02","0,000031","5,22E+00","7,780550E-03"
"78,038","2,08E-02","0,000031","5,22E+00","7,780528E-03"
"79,056","2,08E-02","0,000031","5,21E+00","7,780564E-03"
"80,06","2,07E-02","0,000031","5,20E+00","7,780689E-03"
"81,08","2,07E-02","0,000031","5,21E+00","7,780640E-03"
"82,086","2,07E-02","0,000031","5,21E+00","7,780653E-03"
"83,104","2,07E-02","0,000031","5,20E+00","7,780687E-03"
"84,126","2,07E-02","0,000031","5,21E+00","7,780636E-03"
"85,144","2,07E-02","0,000031","5,20E+00","7,780708E-03"
"86,148","2,07E-02","0,000031","5,19E+00","7,780818E-03"
"87,166","2,06E-02","0,000031","5,18E+00","7,780977E-03"
"88,186","2,06E-02","0,000031","5,17E+00","7,781029E-03"
"89,204","2,05E-02","0,000031","5,16E+00","7,781187E-03"
"90,212","2,05E-02","0,000031","5,16E+00","7,781178E-03"
"91,23","2,06E-02","0,000031","5,16E+00","7,781084E-03"
"92,27","2,05E-02","0,000031","5,16E+00","7,781163E-03"
"93,272","2,05E-02","0,00003","5,14E+00","7,530297E-03"
"94,276","2,05E-02","0,00003","5,14E+00","7,530349E-03"
"95,296","2,04E-02","0,00003","5,13E+00","7,530455E-03"
"96,318","2,04E-02","0,00003","5,12E+00","7,530569E-03"
"97,32","2,04E-02","0,00003","5,12E+00","7,530540E-03"
"98,34","2,04E-02","0,00003","5,12E+00","7,530574E-03"
"99,356","2,04E-02","0,00003","5,11E+00","7,530618E-03"
"100,38","2,03E-02","0,00003","5,11E+00","7,530680E-03"
"101,384","2,03E-02","0,00003","5,09E+00","7,530843E-03"
"102,382","2,03E-02","0,00003","5,09E+00","7,530818E-03"
"103,384","2,03E-02","0,00003","5,11E+00","7,530686E-03"
"104,42","2,04E-02","0,00003","5,11E+00","7,530665E-03"
"105,438","2,03E-02","0,00003","5,11E+00","7,530677E-03"
"106,456","2,03E-02","0,00003","5,09E+00","7,530906E-03"
"107,472","2,02E-02","0,00003","5,07E+00","7,531059E-03"
"108,476","2,02E-02","0,00003","5,07E+00","7,531095E-03"
"109,494","2,02E-02","0,00003","5,07E+00","7,531112E-03"
"110,514","2,02E-02","0,00003","5,06E+00","7,531159E-03"
"111,532","2,01E-02","0,00003","5,05E+00","7,531310E-03"
"112,552","2,01E-02","0,00003","5,05E+00","7,531264E-03"
"113,552","2,01E-02","0,00003","5,06E+00","7,531215E-03"
"114,556","2,01E-02","0,00003","5,04E+00","7,531426E-03"
"115,576","2,01E-02","0,00003","5,04E+00","7,531409E-03"
"116,586","2,00E-02","0,00003","5,03E+00","7,531507E-03"
"117,618","2,00E-02","0,00003","5,02E+00","7,531576E-03"
"118,64","2,00E-02","0,00003","5,01E+00","7,531708E-03"
"119,646","1,99E-02","0,00003","5,01E+00","7,531730E-03"
"120,648","2,00E-02","0,00003","5,01E+00","7,531704E-03"
"121,668","1,99E-02","0,00003","5,00E+00","7,531776E-03"
"122,688","1,99E-02","0,00003","4,99E+00","7,531893E-03"
"123,704","1,99E-02","0,00003","4,99E+00","7,531937E-03"
"124,71","1,99E-02","0,00003","4,99E+00","7,531933E-03"
"125,714","1,98E-02","0,00003","4,98E+00","7,532008E-03"
"126,732","1,98E-02","0,00003","4,98E+00","7,532011E-03"
"127,75","1,99E-02","0,00003","4,99E+00","7,531931E-03"
"128,754","1,97E-02","0,00003","4,96E+00","7,532301E-03"
"129,834","1,98E-02","0,00003","4,96E+00","7,532265E-03"
"130,886","1,97E-02","0,00003","4,94E+00","7,532430E-03"
"131,934","1,97E-02","0,00003","4,94E+00","7,532506E-03"
"132,952","1,97E-02","0,00003","4,94E+00","7,532490E-03"
"133,968","1,96E-02","0,00003","4,93E+00","7,532553E-03"
"134,986","1,96E-02","0,00003","4,93E+00","7,532638E-03"
"135,988","1,96E-02","0,00003","4,92E+00","7,532671E-03"
"136,99","1,96E-02","0,00003","4,91E+00","7,532830E-03"
"137,992","1,95E-02","0,00003","4,90E+00","7,532883E-03"
"138,994","1,95E-02","0,000029","4,89E+00","7,281898E-03"
"140,014","1,95E-02","0,000029","4,89E+00","7,281940E-03"
"141,032","1,94E-02","0,000029","4,88E+00","7,282044E-03"
"142,048","1,94E-02","0,000029","4,86E+00","7,282280E-03"
"143,054","1,94E-02","0,000029","4,86E+00","7,282228E-03"
"144,056","1,94E-02","0,000029","4,86E+00","7,282242E-03"
"145,074","1,93E-02","0,000029","4,86E+00","7,282324E-03"
"146,094","1,93E-02","0,000029","4,85E+00","7,282431E-03"
"147,098","1,93E-02","0,000029","4,85E+00","7,282401E-03"
"148,102","1,93E-02","0,000029","4,83E+00","7,282565E-03"
"149,115","1,92E-02","0,000029","4,83E+00","7,282628E-03"
"150,12","1,92E-02","0,000029","4,81E+00","7,282789E-03"
"151,142","1,92E-02","0,000029","4,81E+00","7,282798E-03"
"152,146","1,91E-02","0,000029","4,79E+00","7,283021E-03"
"153,148","1,90E-02","0,000029","4,78E+00","7,283148E-03"
"154,168","1,91E-02","0,000029","4,78E+00","7,283126E-03"
"155,19","1,90E-02","0,000029","4,78E+00","7,283194E-03"
"156,208","1,90E-02","0,000029","4,77E+00","7,283251E-03"
"157,224","1,90E-02","0,000029","4,77E+00","7,283337E-03"
"158,226","1,89E-02","0,000029","4,75E+00","7,283476E-03"
"159,246","1,89E-02","0,000029","4,74E+00","7,283603E-03"
"160,264","1,89E-02","0,000029","4,74E+00","7,283640E-03"
"161,274","1,89E-02","0,000029","4,74E+00","7,283642E-03"
"162,276","1,89E-02","0,000029","4,74E+00","7,283682E-03"
"163,296","1,88E-02","0,000029","4,71E+00","7,283959E-03"
"164,314","1,87E-02","0,000029","4,71E+00","7,284020E-03"
"165,336","1,87E-02","0,000029","4,70E+00","7,284112E-03"
"166,338","1,87E-02","0,000029","4,69E+00","7,284226E-03"
"167,355","1,86E-02","0,000029","4,67E+00","7,284427E-03"
"168,356","1,86E-02","0,000029","4,67E+00","7,284475E-03"
"169,394","1,86E-02","0,000029","4,68E+00","7,284366E-03"
"170,41","1,86E-02","0,000029","4,67E+00","7,284468E-03"
"171,414","1,86E-02","0,000029","4,67E+00","7,284427E-03"
"172,434","1,85E-02","0,000029","4,65E+00","7,284665E-03"
"173,452","1,85E-02","0,000028","4,65E+00","7,033562E-03"
"174,47","1,85E-02","0,000028","4,64E+00","7,033654E-03"
"175,474","1,84E-02","0,000028","4,63E+00","7,033707E-03"
"176,476","1,84E-02","0,000028","4,63E+00","7,033735E-03"
"177,494","1,84E-02","0,000028","4,63E+00","7,033776E-03"
"178,512","1,84E-02","0,000028","4,61E+00","7,033996E-03"
"179,532","1,83E-02","0,000028","4,61E+00","7,034051E-03"
"180,55","1,83E-02","0,000028","4,60E+00","7,034142E-03"
"181,558","1,83E-02","0,000028","4,60E+00","7,034106E-03"
"182,59","1,83E-02","0,000028","4,59E+00","7,034204E-03"
"183,608","1,83E-02","0,000028","4,59E+00","7,034282E-03"
"184,626","1,82E-02","0,000028","4,57E+00","7,034464E-03"
"185,63","1,82E-02","0,000028","4,57E+00","7,034467E-03"
"186,63","1,82E-02","0,000028","4,57E+00","7,034459E-03"
"187,634","1,82E-02","0,000028","4,56E+00","7,034589E-03"
"188,652","1,81E-02","0,000028","4,55E+00","7,034700E-03"
"189,674","1,81E-02","0,000028","4,54E+00","7,034880E-03"
"190,692","1,80E-02","0,000028","4,51E+00","7,035193E-03"
"191,698","1,79E-02","0,000028","4,51E+00","7,035230E-03"
"192,716","1,79E-02","0,000028","4,50E+00","7,035300E-03"
"193,736","1,79E-02","0,000028","4,49E+00","7,035461E-03"
"194,754","1,79E-02","0,000028","4,49E+00","7,035444E-03"
"195,758","1,78E-02","0,000028","4,48E+00","7,035628E-03"
"196,778","1,79E-02","0,000028","4,49E+00","7,035523E-03"
"197,796","1,78E-02","0,000028","4,47E+00","7,035695E-03"
"198,858","1,78E-02","0,000028","4,47E+00","7,035740E-03"
"199,896","1,77E-02","0,000028","4,46E+00","7,035881E-03"
"200,944","1,77E-02","0,000028","4,45E+00","7,035964E-03"
"201,946","1,77E-02","0,000028","4,45E+00","7,036000E-03"
"202,964","1,77E-02","0,000028","4,44E+00","7,036082E-03"
"203,982","1,76E-02","0,000028","4,43E+00","7,036271E-03"
"205,002","1,76E-02","0,000028","4,42E+00","7,036402E-03"
"206,006","1,75E-02","0,000028","4,40E+00","7,036586E-03"
"207,008","1,75E-02","0,000028","4,40E+00","7,036586E-03"
"208,028","1,75E-02","0,000027","4,40E+00","6,785355E-03"
"209,036","1,75E-02","0,000027","4,39E+00","6,785461E-03"
"210,038","1,74E-02","0,000027","4,38E+00","6,785558E-03"
"211,042","1,74E-02","0,000027","4,36E+00","6,785788E-03"
"212,064","1,73E-02","0,000027","4,36E+00","6,785835E-03"
"213,066","1,73E-02","0,000027","4,34E+00","6,786032E-03"
"214,066","1,73E-02","0,000027","4,35E+00","6,785957E-03"
"215,068","1,73E-02","0,000027","4,34E+00","6,786092E-03"
"216,07","1,72E-02","0,000027","4,33E+00","6,786292E-03"
"217,104","1,72E-02","0,000027","4,31E+00","6,786439E-03"
"218,126","1,72E-02","0,000027","4,32E+00","6,786345E-03"
"219,144","1,72E-02","0,000027","4,32E+00","6,786302E-03"
"220,146","1,71E-02","0,000027","4,31E+00","6,786530E-03"
"221,15","1,71E-02","0,000027","4,29E+00","6,786773E-03"
"222,162","1,70E-02","0,000027","4,28E+00","6,786867E-03"
"223,168","1,70E-02","0,000027","4,28E+00","6,786955E-03"
"224,178","1,70E-02","0,000027","4,27E+00","6,787052E-03"
"225,196","1,69E-02","0,000027","4,26E+00","6,787164E-03"
"226,194","1,69E-02","0,000027","4,25E+00","6,787293E-03"
"227,198","1,69E-02","0,000027","4,25E+00","6,787279E-03"
"228,222","1,69E-02","0,000027","4,25E+00","6,787276E-03"
"229,228","1,69E-02","0,000027","4,25E+00","6,787362E-03"
"230,242","1,68E-02","0,000027","4,23E+00","6,787558E-03"
"231,242","1,68E-02","0,000027","4,22E+00","6,787670E-03"
"232,258","1,68E-02","0,000027","4,21E+00","6,787804E-03"
"233,266","1,67E-02","0,000027","4,19E+00","6,788093E-03"
"234,272","1,67E-02","0,000027","4,19E+00","6,788155E-03"
"235,274","1,66E-02","0,000027","4,18E+00","6,788314E-03"
"236,298","1,66E-02","0,000027","4,17E+00","6,788395E-03"
"237,316","1,65E-02","0,000027","4,16E+00","6,788539E-03"
"238,322","1,65E-02","0,000026","4,14E+00","6,537394E-03"
"239,342","1,64E-02","0,000026","4,13E+00","6,537490E-03"
"240,36","1,64E-02","0,000026","4,13E+00","6,537551E-03"
"241,38","1,64E-02","0,000026","4,11E+00","6,537746E-03"
"242,384","1,63E-02","0,000026","4,11E+00","6,537875E-03"
"243,386","1,64E-02","0,000026","4,11E+00","6,537764E-03"
"244,42","1,64E-02","0,000026","4,12E+00","6,537693E-03"
"245,436","1,63E-02","0,000026","4,11E+00","6,537806E-03"
"246,454","1,63E-02","0,000026","4,10E+00","6,537932E-03"
"247,474","1,63E-02","0,000026","4,09E+00","6,538056E-03"
"248,479","1,63E-02","0,000026","4,09E+00","6,538107E-03"
"249,496","1,62E-02","0,000026","4,08E+00","6,538237E-03"
"250,51","1,62E-02","0,000026","4,07E+00","6,538340E-03"
"251,528","1,61E-02","0,000026","4,05E+00","6,538716E-03"
"252,548","1,61E-02","0,000026","4,04E+00","6,538856E-03"
"253,56","1,60E-02","0,000026","4,03E+00","6,538930E-03"
"254,582","1,60E-02","0,000026","4,02E+00","6,539112E-03"
"255,584","1,60E-02","0,000026","4,01E+00","6,539186E-03"
"256,588","1,59E-02","0,000026","4,00E+00","6,539426E-03"
"257,622","1,59E-02","0,000026","4,00E+00","6,539458E-03"
"258,644","1,59E-02","0,000026","4,00E+00","6,539436E-03"
"259,648","1,59E-02","0,000026","3,99E+00","6,539549E-03"
"260,669","1,59E-02","0,000026","3,99E+00","6,539483E-03"
"261,684","1,58E-02","0,000026","3,98E+00","6,539690E-03"
"262,7","1,58E-02","0,000026","3,98E+00","6,539763E-03"
"263,712","1,58E-02","0,000026","3,97E+00","6,539900E-03"
"264,73","1,57E-02","0,000026","3,95E+00","6,540105E-03"
"265,748","1,57E-02","0,000026","3,94E+00","6,540276E-03"
"266,77","1,56E-02","0,000026","3,92E+00","6,540564E-03"
"267,78","1,56E-02","0,000026","3,91E+00","6,540686E-03"
"268,794","1,55E-02","0,000026","3,91E+00","6,540830E-03"
"269,814","1,54E-02","0,000025","3,88E+00","6,289577E-03"
"270,882","1,54E-02","0,000025","3,87E+00","6,289717E-03"
"271,928","1,54E-02","0,000025","3,87E+00","6,289835E-03"
"272,986","1,54E-02","0,000025","3,87E+00","6,289725E-03"
"274,004","1,53E-02","0,000025","3,85E+00","6,290060E-03"
"275,032","1,53E-02","0,000025","3,84E+00","6,290188E-03"
"276,039","1,52E-02","0,000025","3,83E+00","6,290363E-03"
"277,05","1,52E-02","0,000025","3,83E+00","6,290447E-03"
"278,054","1,52E-02","0,000025","3,82E+00","6,290542E-03"
"279,07","1,52E-02","0,000025","3,82E+00","6,290590E-03"
"280,088","1,52E-02","0,000025","3,81E+00","6,290644E-03"
"281,098","1,51E-02","0,000025","3,80E+00","6,290841E-03"
"282,1","1,51E-02","0,000025","3,80E+00","6,290840E-03"
"283,121","1,51E-02","0,000025","3,80E+00","6,290904E-03"
"284,144","1,50E-02","0,000025","3,78E+00","6,291248E-03"
"285,158","1,50E-02","0,000025","3,78E+00","6,291271E-03"
"286,164","1,50E-02","0,000025","3,77E+00","6,291307E-03"
"287,184","1,50E-02","0,000025","3,76E+00","6,291469E-03"
"288,192","1,49E-02","0,000025","3,76E+00","6,291553E-03"
"289,192","1,49E-02","0,000025","3,74E+00","6,291817E-03"
"290,194","1,48E-02","0,000025","3,73E+00","6,291972E-03"
"291,194","1,49E-02","0,000025","3,74E+00","6,291872E-03"
"292,198","1,49E-02","0,000025","3,74E+00","6,291815E-03"
"293,22","1,48E-02","0,000025","3,73E+00","6,292007E-03"
"294,224","1,48E-02","0,000025","3,72E+00","6,292232E-03"
"295,232","1,47E-02","0,000025","3,71E+00","6,292305E-03"
"296,252","1,46E-02","0,000025","3,69E+00","6,292716E-03"
"297,258","1,46E-02","0,000025","3,68E+00","6,292761E-03"
"298,274","1,46E-02","0,000025","3,68E+00","6,292869E-03"
"299,294","1,46E-02","0,000025","3,67E+00","6,293033E-03"
"300,312","1,45E-02","0,000025","3,66E+00","6,293174E-03"
"301,332","1,45E-02","0,000024","3,64E+00","6,041715E-03"
"302,334","1,45E-02","0,000024","3,64E+00","6,041779E-03"
"303,336","1,44E-02","0,000024","3,63E+00","6,041927E-03"
"304,356","1,44E-02","0,000024","3,63E+00","6,041986E-03"
"305,378","1,43E-02","0,000024","3,60E+00","6,042445E-03"
"306,382","1,43E-02","0,000024","3,61E+00","6,042333E-03"
"307,386","1,42E-02","0,000024","3,59E+00","6,042671E-03"
"308,404","1,42E-02","0,000024","3,58E+00","6,042748E-03"
"309,41","1,42E-02","0,000024","3,58E+00","6,042827E-03"
"310,43","1,41E-02","0,000024","3,56E+00","6,043204E-03"
"311,45","1,41E-02","0,000024","3,55E+00","6,043340E-03"
"312,464","1,41E-02","0,000024","3,54E+00","6,043506E-03"
"313,484","1,41E-02","0,000024","3,55E+00","6,043332E-03"
"314,502","1,41E-02","0,000024","3,55E+00","6,043350E-03"
"315,506","1,40E-02","0,000024","3,53E+00","6,043581E-03"
"316,51","1,40E-02","0,000024","3,53E+00","6,043607E-03"
"317,53","1,40E-02","0,000024","3,53E+00","6,043644E-03"
"318,548","1,39E-02","0,000024","3,51E+00","6,043986E-03"
"319,568","1,39E-02","0,000024","3,50E+00","6,044245E-03"
"320,568","1,39E-02","0,000024","3,49E+00","6,044350E-03"
"321,574","1,38E-02","0,000024","3,48E+00","6,044522E-03"
"322,594","1,38E-02","0,000024","3,47E+00","6,044676E-03"
"323,598","1,38E-02","0,000024","3,47E+00","6,044781E-03"
"324,6","1,37E-02","0,000024","3,44E+00","6,045205E-03"
"325,604","1,36E-02","0,000024","3,44E+00","6,045305E-03"
"326,626","1,36E-02","0,000024","3,43E+00","6,045455E-03"
"327,644","1,36E-02","0,000024","3,43E+00","6,045516E-03"
"328,65","1,36E-02","0,000024","3,42E+00","6,045629E-03"
"329,672","1,36E-02","0,000024","3,41E+00","6,045748E-03"
"330,676","1,35E-02","0,000024","3,41E+00","6,045824E-03"
"331,68","1,35E-02","0,000023","3,40E+00","5,794109E-03"
"332,696","1,34E-02","0,000023","3,38E+00","5,794499E-03"
"333,718","1,33E-02","0,000023","3,36E+00","5,794795E-03"
"334,752","1,33E-02","0,000023","3,36E+00","5,794824E-03"
"335,76","1,33E-02","0,000023","3,36E+00","5,794823E-03"
"336,776","1,33E-02","0,000023","3,35E+00","5,794932E-03"
"337,798","1,33E-02","0,000023","3,35E+00","5,794991E-03"
"338,816","1,32E-02","0,000023","3,33E+00","5,795399E-03"
"339,896","1,32E-02","0,000023","3,32E+00","5,795623E-03"
"340,944","1,32E-02","0,000023","3,33E+00","5,795484E-03"
"342,012","1,32E-02","0,000023","3,32E+00","5,795632E-03"
"343,028","1,32E-02","0,000023","3,32E+00","5,795600E-03"
"344,05","1,31E-02","0,000023","3,31E+00","5,795843E-03"
"345,068","1,31E-02","0,000023","3,29E+00","5,796115E-03"
"346,072","1,31E-02","0,000023","3,29E+00","5,796110E-03"
"347,09","1,30E-02","0,000023","3,28E+00","5,796325E-03"
"348,11","1,30E-02","0,000023","3,28E+00","5,796413E-03"
"349,126","1,30E-02","0,000023","3,27E+00","5,796463E-03"
"350,132","1,29E-02","0,000023","3,26E+00","5,796693E-03"
"351,134","1,30E-02","0,000023","3,27E+00","5,796652E-03"
"352,152","1,29E-02","0,000023","3,24E+00","5,797066E-03"
"353,17","1,28E-02","0,000023","3,23E+00","5,797267E-03"
"354,19","1,28E-02","0,000023","3,23E+00","5,797416E-03"
"355,206","1,28E-02","0,000023","3,21E+00","5,797669E-03"
"356,212","1,27E-02","0,000023","3,20E+00","5,797876E-03"
"357,228","1,26E-02","0,000023","3,18E+00","5,798280E-03"
"358,248","1,27E-02","0,000023","3,20E+00","5,798023E-03"
"359,268","1,27E-02","0,000023","3,20E+00","5,797991E-03"
"360,272","1,26E-02","0,000023","3,19E+00","5,798211E-03"
"361,292","1,26E-02","0,000023","3,19E+00","5,798236E-03"
"362,314","1,26E-02","0,000023","3,17E+00","5,798498E-03"
"363,33","1,25E-02","0,000022","3,14E+00","5,546983E-03"
"364,336","1,24E-02","0,000022","3,13E+00","5,547211E-03"
"365,352","1,24E-02","0,000022","3,13E+00","5,547273E-03"
"366,354","1,24E-02","0,000022","3,13E+00","5,547374E-03"
"367,374","1,24E-02","0,000022","3,12E+00","5,547583E-03"
"368,396","1,23E-02","0,000022","3,11E+00","5,547775E-03"
"369,398","1,23E-02","0,000022","3,11E+00","5,547700E-03"
"370,422","1,23E-02","0,000022","3,10E+00","5,547841E-03"
"371,44","1,23E-02","0,000022","3,09E+00","5,548027E-03"
"372,442","1,22E-02","0,000022","3,09E+00","5,548208E-03"
"373,446","1,22E-02","0,000022","3,07E+00","5,548564E-03"
"374,466","1,21E-02","0,000022","3,06E+00","5,548734E-03"
"375,484","1,21E-02","0,000022","3,05E+00","5,548925E-03"
"376,494","1,21E-02","0,000022","3,05E+00","5,549043E-03"
"377,512","1,21E-02","0,000022","3,04E+00","5,549192E-03"
"378,53","1,20E-02","0,000022","3,02E+00","5,549550E-03"
"379,55","1,20E-02","0,000022","3,03E+00","5,549342E-03"
"380,554","1,20E-02","0,000022","3,02E+00","5,549561E-03"
"381,558","1,19E-02","0,000022","3,01E+00","5,549931E-03"
"382,578","1,19E-02","0,000022","3,01E+00","5,549954E-03"
"383,596","1,19E-02","0,000022","3,00E+00","5,550070E-03"
"384,598","1,18E-02","0,000022","2,98E+00","5,550636E-03"
"385,604","1,18E-02","0,000022","2,97E+00","5,550811E-03"
"386,626","1,17E-02","0,000022","2,96E+00","5,550890E-03"
"387,632","1,17E-02","0,000022","2,96E+00","5,550919E-03"
"388,636","1,17E-02","0,000022","2,95E+00","5,551122E-03"
"389,654","1,17E-02","0,000022","2,96E+00","5,551068E-03"
"390,676","1,17E-02","0,000022","2,96E+00","5,551058E-03"
"391,68","1,17E-02","0,000022","2,95E+00","5,551254E-03"
"392,7","1,17E-02","0,000022","2,94E+00","5,551403E-03"
"393,718","1,16E-02","0,000022","2,93E+00","5,551715E-03"
"394,726","1,16E-02","0,000022","2,92E+00","5,551833E-03"
"395,746","1,15E-02","0,000021","2,90E+00","5,299974E-03"
"396,766","1,15E-02","0,000021","2,89E+00","5,300148E-03"
"397,784","1,14E-02","0,000021","2,88E+00","5,300560E-03"
"398,804","1,14E-02","0,000021","2,87E+00","5,300621E-03"
"399,804","1,14E-02","0,000021","2,87E+00","5,300651E-03"
"400,81","1,13E-02","0,000021","2,86E+00","5,300853E-03"
"401,826","1,13E-02","0,000021","2,86E+00","5,301024E-03"
"402,846","1,12E-02","0,000021","2,84E+00","5,301452E-03"
"403,848","1,12E-02","0,000021","2,84E+00","5,301528E-03"
"404,85","1,12E-02","0,000021","2,82E+00","5,301848E-03"
"405,916","1,12E-02","0,000021","2,82E+00","5,301844E-03"
"406,982","1,11E-02","0,000021","2,81E+00","5,302192E-03"
"408,03","1,11E-02","0,000021","2,79E+00","5,302617E-03"
"409,05","1,10E-02","0,000021","2,78E+00","5,302858E-03"
"410,052","1,10E-02","0,000021","2,78E+00","5,302935E-03"
"411,056","1,10E-02","0,000021","2,77E+00","5,303101E-03"
"412,074","1,10E-02","0,000021","2,77E+00","5,303241E-03"
"413,094","1,09E-02","0,000021","2,75E+00","5,303587E-03"
"414,126","1,09E-02","0,000021","2,74E+00","5,303837E-03"
"415,13","1,08E-02","0,000021","2,74E+00","5,303921E-03"
"416,134","1,08E-02","0,000021","2,73E+00","5,304117E-03"
"417,154","1,08E-02","0,000021","2,74E+00","5,303970E-03"
"418,172","1,08E-02","0,000021","2,74E+00","5,303961E-03"
"419,192","1,08E-02","0,000021","2,73E+00","5,304111E-03"
"420,194","1,08E-02","0,000021","2,72E+00","5,304290E-03"
"421,196","1,07E-02","0,000021","2,71E+00","5,304565E-03"
"422,214","1,07E-02","0,000021","2,70E+00","5,304977E-03"
"423,234","1,06E-02","0,000021","2,68E+00","5,305407E-03"
"424,252","1,06E-02","0,000021","2,67E+00","5,305790E-03"
"425,26","1,05E-02","0,000021","2,66E+00","5,305963E-03"
"426,278","1,05E-02","0,000021","2,65E+00","5,306184E-03"
"427,298","1,05E-02","0,00002","2,65E+00","5,053620E-03"
"428,316","1,04E-02","0,00002","2,64E+00","5,053952E-03"
"429,32","1,04E-02","0,00002","2,63E+00","5,054099E-03"
