Wert1,Wert2,Wert3,Wert4,Wert5
"2850,205","-9,89E-03",0,"-2,428976E+00","0,000000E+00"
"2851,221","-9,91E-03",0,"-2,435011E+00","0,000000E+00"
"2852,231","-9,91E-03",0,"-2,434509E+00","0,000000E+00"
"2853,249","-9,91E-03",0,"-2,433224E+00","0,000000E+00"
"2854,248","-9,90E-03",0,"-2,431914E+00","0,000000E+00"
"2855,266","-9,92E-03",0,"-2,435763E+00","0,000000E+00"
"2856,289","-9,94E-03",0,"-2,441352E+00","0,000000E+00"
"2857,296","-9,97E-03",0,"-2,449272E+00","0,000000E+00"
"2858,303","-9,98E-03",0,"-2,451818E+00","0,000000E+00"
"2859,309","-9,96E-03",0,"-2,447436E+00","0,000000E+00"
"2860,321","-9,92E-03",0,"-2,436194E+00","0,000000E+00"
"2861,402","-1,01E-02",0,"-2,469650E+00","0,000000E+00"
"2862,455","-9,92E-03",0,"-2,437757E+00","0,000000E+00"
"2863,519","-9,98E-03",0,"-2,451550E+00","0,000000E+00"
"2864,529","-9,96E-03",0,"-2,445503E+00","0,000000E+00"
"2865,545","-9,91E-03",0,"-2,435147E+00","0,000000E+00"
"2866,555","-9,91E-03",0,"-2,433459E+00","0,000000E+00"
"2867,563","-9,92E-03",0,"-2,436654E+00","0,000000E+00"
"2868,577","-9,93E-03",0,"-2,440092E+00","0,000000E+00"
"2869,587","-9,98E-03",0,"-2,451101E+00","0,000000E+00"
"2870,601","-9,98E-03",0,"-2,451152E+00","0,000000E+00"
"2871,607","-9,98E-03",0,"-2,452554E+00","0,000000E+00"
"2872,609","-9,92E-03",0,"-2,435895E+00","0,000000E+00"
"2873,625","-9,91E-03",0,"-2,435216E+00","0,000000E+00"
"2874,649","-9,95E-03",0,"-2,443578E+00","0,000000E+00"
"2875,653","-9,93E-03",0,"-2,438743E+00","0,000000E+00"
"2876,653","-9,94E-03",0,"-2,442133E+00","0,000000E+00"
"2877,657","-9,91E-03",0,"-2,434260E+00","0,000000E+00"
"2878,665","-9,97E-03",0,"-2,448584E+00","0,000000E+00"
"2879,671","-9,94E-03",0,"-2,441735E+00","0,000000E+00"
"2880,679","-9,90E-03",0,"-2,432796E+00","0,000000E+00"
"2881,685","-9,96E-03",0,"-2,445758E+00","0,000000E+00"
"2882,689","-9,96E-03",0,"-2,445805E+00","0,000000E+00"
"2883,701","-9,94E-03",0,"-2,440533E+00","0,000000E+00"
"2884,704","-9,98E-03",0,"-2,452038E+00","0,000000E+00"
"2885,714","-9,99E-03",0,"-2,453594E+00","0,000000E+00"
"2886,721","-9,95E-03",0,"-2,444765E+00","0,000000E+00"
"2887,728","-9,95E-03",0,"-2,445249E+00","0,000000E+00"
"2888,731","-9,99E-03",0,"-2,453675E+00","0,000000E+00"
"2889,756","-9,97E-03",0,"-2,448859E+00","0,000000E+00"
"2890,761","-1,01E-02",0,"-2,474621E+00","0,000000E+00"
"2891,765","-1,00E-02",0,"-2,460510E+00","0,000000E+00"
"2892,781","-9,98E-03",0,"-2,451543E+00","0,000000E+00"
"2893,793","-1,00E-02",0,"-2,455668E+00","0,000000E+00"
"2894,816","-9,99E-03",0,"-2,454111E+00","0,000000E+00"
"2895,833","-1,00E-02",0,"-2,466116E+00","0,000000E+00"
"2896,843","-1,01E-02",0,"-2,473985E+00","0,000000E+00"
"2897,865","-1,01E-02",0,"-2,483684E+00","0,000000E+00"
"2898,873","-1,01E-02",0,"-2,472853E+00","0,000000E+00"
"2899,899","-1,00E-02",0,"-2,466241E+00","0,000000E+00"
"2900,907","-1,00E-02",0,"-2,465682E+00","0,000000E+00"
"2901,917","-1,00E-02",0,"-2,460779E+00","0,000000E+00"
"2902,919","-9,98E-03",0,"-2,450541E+00","0,000000E+00"
"2903,945","-1,01E-02",0,"-2,472542E+00","0,000000E+00"
"2904,955","-1,00E-02",0,"-2,459393E+00","0,000000E+00"
"2905,975","-9,96E-03",0,"-2,446537E+00","0,000000E+00"
"2906,982","-1,00E-02",0,"-2,467103E+00","0,000000E+00"
"2908,023","-1,01E-02",0,"-2,469606E+00","0,000000E+00"
"2909,029","-9,96E-03",0,"-2,447359E+00","0,000000E+00"
"2910,042","-1,00E-02",0,"-2,462641E+00","0,000000E+00"
"2911,043","-1,00E-02",0,"-2,467781E+00","0,000000E+00"
"2912,069","-1,01E-02",0,"-2,477669E+00","0,000000E+00"
"2913,073","-1,01E-02",0,"-2,478524E+00","0,000000E+00"
"2914,085","-1,00E-02",0,"-2,468985E+00","0,000000E+00"
"2915,087","-9,99E-03",0,"-2,453549E+00","0,000000E+00"
"2916,113","-9,99E-03",0,"-2,454538E+00","0,000000E+00"
"2917,119","-1,00E-02",0,"-2,462868E+00","0,000000E+00"
"2918,127","-1,01E-02",0,"-2,474860E+00","0,000000E+00"
"2919,135","-1,01E-02",0,"-2,475810E+00","0,000000E+00"
"2920,159","-1,01E-02",0,"-2,483108E+00","0,000000E+00"
"2921,165","-1,01E-02",0,"-2,477283E+00","0,000000E+00"
"2922,178","-1,01E-02",0,"-2,475144E+00","0,000000E+00"
"2923,181","-1,01E-02",0,"-2,486231E+00","0,000000E+00"
"2924,195","-1,01E-02",0,"-2,475321E+00","0,000000E+00"
"2925,203","-1,02E-02",0,"-2,503171E+00","0,000000E+00"
"2926,215","-1,02E-02",0,"-2,495302E+00","0,000000E+00"
"2927,237","-1,02E-02",0,"-2,495743E+00","0,000000E+00"
"2928,264","-1,02E-02",0,"-2,498751E+00","0,000000E+00"
"2929,281","-1,02E-02",0,"-2,497213E+00","0,000000E+00"
"2930,305","-1,01E-02",0,"-2,492129E+00","0,000000E+00"
"2931,311","-1,02E-02",0,"-2,506513E+00","0,000000E+00"
"2932,323","-1,02E-02",0,"-2,500160E+00","0,000000E+00"
"2933,323","-1,02E-02",0,"-2,506075E+00","0,000000E+00"
"2934,335","-1,02E-02",0,"-2,515821E+00","0,000000E+00"
"2935,337","-1,03E-02",0,"-2,520068E+00","0,000000E+00"
"2936,345","-1,01E-02",0,"-2,490314E+00","0,000000E+00"
"2937,355","-1,01E-02",0,"-2,492398E+00","0,000000E+00"
"2938,365","-1,02E-02",0,"-2,499370E+00","0,000000E+00"
"2939,437","-1,02E-02",0,"-2,501630E+00","0,000000E+00"
"2940,489","-1,01E-02",0,"-2,492006E+00","0,000000E+00"
"2941,53","-1,02E-02",0,"-2,500414E+00","0,000000E+00"
"2942,551","-1,01E-02",0,"-2,489718E+00","0,000000E+00"
"2943,573","-1,01E-02",0,"-2,486996E+00","0,000000E+00"
"2944,573","-1,02E-02",0,"-2,497475E+00","0,000000E+00"
"2945,581","-1,02E-02",0,"-2,511010E+00","0,000000E+00"
"2946,591","-1,02E-02",0,"-2,495371E+00","0,000000E+00"
"2947,619","-1,01E-02",0,"-2,486413E+00","0,000000E+00"
"2948,621","-1,02E-02",0,"-2,503727E+00","0,000000E+00"
"2949,619","-1,02E-02",0,"-2,511030E+00","0,000000E+00"
"2950,623","-1,02E-02",0,"-2,509644E+00","0,000000E+00"
"2951,627","-1,02E-02",0,"-2,495439E+00","0,000000E+00"
"2952,643","-1,02E-02",0,"-2,503781E+00","0,000000E+00"
"2953,667","-1,02E-02",0,"-2,500175E+00","0,000000E+00"
"2954,673","-1,02E-02",0,"-2,513510E+00","0,000000E+00"
"2955,681","-1,02E-02",0,"-2,499384E+00","0,000000E+00"
"2956,689","-1,02E-02",0,"-2,503921E+00","0,000000E+00"
"2957,699","-1,02E-02",0,"-2,511287E+00","0,000000E+00"
"2958,719","-1,02E-02",0,"-2,509108E+00","0,000000E+00"
"2959,729","-1,03E-02",0,"-2,524717E+00","0,000000E+00"
"2960,735","-1,02E-02",0,"-2,507538E+00","0,000000E+00"
"2961,757","-1,02E-02",0,"-2,510708E+00","0,000000E+00"
"2962,783","-1,03E-02",0,"-2,536751E+00","0,000000E+00"
"2963,801","-1,03E-02",0,"-2,524762E+00","0,000000E+00"
"2964,813","-1,03E-02",0,"-2,521387E+00","0,000000E+00"
"2965,829","-1,03E-02",0,"-2,520397E+00","0,000000E+00"
"2966,847","-1,02E-02",0,"-2,518901E+00","0,000000E+00"
"2967,861","-1,02E-02",0,"-2,510467E+00","0,000000E+00"
"2968,875","-1,02E-02",0,"-2,518729E+00","0,000000E+00"
"2969,893","-1,03E-02",0,"-2,527391E+00","0,000000E+00"
"2970,909","-1,03E-02",0,"-2,530068E+00","0,000000E+00"
"2971,943","-1,02E-02",0,"-2,510063E+00","0,000000E+00"
"2972,949","-1,03E-02",0,"-2,524909E+00","0,000000E+00"
"2973,961","-1,03E-02",0,"-2,522900E+00","0,000000E+00"
"2974,963","-1,03E-02",0,"-2,533565E+00","0,000000E+00"
"2975,993","-1,03E-02",0,"-2,525926E+00","0,000000E+00"
"2977,001","-1,03E-02",0,"-2,540044E+00","0,000000E+00"
"2978,021","-1,03E-02",0,"-2,543508E+00","0,000000E+00"
"2979,031","-1,02E-02",0,"-2,513223E+00","0,000000E+00"
"2980,055","-1,03E-02",0,"-2,532222E+00","0,000000E+00"
"2981,075","-1,03E-02",0,"-2,523361E+00","0,000000E+00"
"2982,097","-1,03E-02",0,"-2,519041E+00","0,000000E+00"
"2983,105","-1,03E-02",0,"-2,532970E+00","0,000000E+00"
"2984,115","-1,03E-02",0,"-2,539842E+00","0,000000E+00"
"2985,137","-1,03E-02",0,"-2,533949E+00","0,000000E+00"
"2986,135","-1,03E-02",0,"-2,543635E+00","0,000000E+00"
"2987,135","-1,04E-02",0,"-2,548007E+00","0,000000E+00"
"2988,137","-1,03E-02",0,"-2,539525E+00","0,000000E+00"
"2989,147","-1,04E-02",0,"-2,556634E+00","0,000000E+00"
"2990,159","-1,04E-02",0,"-2,544575E+00","0,000000E+00"
"2991,167","-1,04E-02",0,"-2,544889E+00","0,000000E+00"
"2992,187","-1,03E-02",0,"-2,543010E+00","0,000000E+00"
"2993,207","-1,03E-02",0,"-2,532466E+00","0,000000E+00"
"2994,213","-1,03E-02",0,"-2,519540E+00","0,000000E+00"
"2995,215","-1,03E-02",0,"-2,525215E+00","0,000000E+00"
"2996,241","-1,03E-02",0,"-2,526751E+00","0,000000E+00"
"2997,259","-1,04E-02",0,"-2,549032E+00","0,000000E+00"
"2998,264","-1,03E-02",0,"-2,543887E+00","0,000000E+00"
"2999,281","-1,04E-02",0,"-2,546163E+00","0,000000E+00"
"3000,293","-1,03E-02",0,"-2,542808E+00","0,000000E+00"
"3001,305","-1,03E-02",0,"-2,528468E+00","0,000000E+00"
"3002,311","-1,03E-02",0,"-2,532262E+00","0,000000E+00"
"3003,331","-1,03E-02",0,"-2,535462E+00","0,000000E+00"
"3004,345","-1,03E-02",0,"-2,530527E+00","0,000000E+00"
"3005,365","-1,03E-02",0,"-2,528874E+00","0,000000E+00"
"3006,369","-1,03E-02",0,"-2,541816E+00","0,000000E+00"
"3007,373","-1,03E-02",0,"-2,540505E+00","0,000000E+00"
"3008,447","-1,03E-02",0,"-2,535412E+00","0,000000E+00"
"3009,504","-1,04E-02",0,"-2,556390E+00","0,000000E+00"
"3010,559","-1,04E-02",0,"-2,565179E+00","0,000000E+00"
"3011,565","-1,04E-02",0,"-2,549241E+00","0,000000E+00"
"3012,576","-1,03E-02",0,"-2,541228E+00","0,000000E+00"
"3013,599","-1,04E-02",0,"-2,545747E+00","0,000000E+00"
"3014,611","-1,04E-02",0,"-2,550268E+00","0,000000E+00"
"3015,629","-1,04E-02",0,"-2,548658E+00","0,000000E+00"
"3016,661","-1,04E-02",0,"-2,549396E+00","0,000000E+00"
"3017,667","-1,04E-02",0,"-2,562088E+00","0,000000E+00"
"3018,675","-1,04E-02",0,"-2,563828E+00","0,000000E+00"
"3019,693","-1,05E-02",0,"-2,569237E+00","0,000000E+00"
"3020,705","-1,04E-02",0,"-2,566764E+00","0,000000E+00"
"3021,727","-1,04E-02",0,"-2,561176E+00","0,000000E+00"
"3022,731","-1,04E-02",0,"-2,563496E+00","0,000000E+00"
"3023,729","-1,05E-02",0,"-2,571695E+00","0,000000E+00"
"3024,747","-1,05E-02","-0,000001","-2,589915E+00","-2,458531E-04"
"3025,773","-1,06E-02","-0,000001","-2,597600E+00","-2,458631E-04"
"3026,778","-1,06E-02","-0,000001","-2,598941E+00","-2,458648E-04"
"3027,781","-1,05E-02","-0,000001","-2,581475E+00","-2,458422E-04"
"3028,797","-1,05E-02","-0,000001","-2,586209E+00","-2,458483E-04"
"3029,819","-1,05E-02",0,"-2,580174E+00","0,000000E+00"
"3030,829","-1,05E-02","-0,000001","-2,584190E+00","-2,458457E-04"
"3031,845","-1,05E-02","-0,000001","-2,590496E+00","-2,458539E-04"
"3032,857","-1,05E-02","-0,000001","-2,583639E+00","-2,458450E-04"
"3033,875","-1,05E-02","-0,000001","-2,585334E+00","-2,458472E-04"
"3034,889","-1,05E-02","-0,000001","-2,589831E+00","-2,458530E-04"
"3035,915","-1,05E-02","-0,000001","-2,593597E+00","-2,458579E-04"
"3036,921","-1,06E-02","-0,000001","-2,597154E+00","-2,458625E-04"
"3037,943","-1,05E-02",0,"-2,579898E+00","0,000000E+00"
"3038,951","-1,04E-02",0,"-2,568312E+00","0,000000E+00"
"3039,977","-1,05E-02","-0,000001","-2,582121E+00","-2,458430E-04"
"3040,979","-1,05E-02","-0,000001","-2,591194E+00","-2,458548E-04"
"3041,993","-1,05E-02","-0,000001","-2,585703E+00","-2,458477E-04"
"3042,995","-1,05E-02","-0,000001","-2,589023E+00","-2,458520E-04"
"3044,007","-1,06E-02","-0,000001","-2,595873E+00","-2,458609E-04"
"3045,015","-1,06E-02","-0,000001","-2,596252E+00","-2,458613E-04"
"3046,037","-1,05E-02","-0,000001","-2,583532E+00","-2,458448E-04"
"3047,045","-1,06E-02","-0,000001","-2,601922E+00","-2,458687E-04"
"3048,067","-1,05E-02","-0,000001","-2,587316E+00","-2,458498E-04"
"3049,081","-1,05E-02",0,"-2,570406E+00","0,000000E+00"
"3050,087","-1,06E-02","-0,000001","-2,602169E+00","-2,458690E-04"
"3051,087","-1,05E-02",0,"-2,571732E+00","0,000000E+00"
"3052,099","-1,05E-02","-0,000001","-2,583228E+00","-2,458445E-04"
"3053,104","-1,05E-02","-0,000001","-2,588839E+00","-2,458517E-04"
"3054,117","-1,05E-02","-0,000001","-2,589457E+00","-2,458526E-04"
"3055,121","-1,06E-02","-0,000001","-2,595100E+00","-2,458599E-04"
"3056,135","-1,05E-02","-0,000001","-2,591421E+00","-2,458551E-04"
"3057,137","-1,05E-02","-0,000001","-2,591623E+00","-2,458554E-04"
"3058,143","-1,05E-02","-0,000001","-2,584698E+00","-2,458464E-04"
"3059,151","-1,07E-02","-0,000001","-2,619572E+00","-2,458912E-04"
"3060,181","-1,06E-02","-0,000001","-2,612548E+00","-2,458823E-04"
"3061,185","-1,07E-02","-0,000001","-2,631347E+00","-2,459061E-04"
"3062,209","-1,06E-02","-0,000001","-2,601957E+00","-2,458687E-04"
"3063,219","-1,06E-02","-0,000001","-2,600716E+00","-2,458671E-04"
"3064,241","-1,06E-02","-0,000001","-2,599749E+00","-2,458659E-04"
"3065,265","-1,06E-02","-0,000001","-2,618645E+00","-2,458900E-04"
"3066,285","-1,08E-02","-0,000001","-2,666732E+00","-2,459500E-04"
"3067,299","-1,10E-02","-0,000001","-2,703508E+00","-2,459944E-04"
"3068,309","-1,08E-02","-0,000001","-2,662669E+00","-2,459450E-04"
"3069,327","-1,08E-02","-0,000001","-2,664790E+00","-2,459476E-04"
"3070,349","-6,72E-03","0,000003","-1,639076E+00","7,317590E-04"
"3071,355","-4,68E-04","0,00001","-8,065733E-02","1,725169E-03"
"3072,367","1,70E-03","0,000012","4,588253E-01","3,244852E-03"
"3073,377","-5,46E-03","0,000005","-1,324071E+00","1,213414E-03"
"3074,395","-5,36E-03","0,000005","-1,300973E+00","1,212846E-03"
"3075,409","-5,18E-03","0,000005","-1,255882E+00","1,211679E-03"
"3076,427","-4,99E-03","0,000005","-1,207403E+00","1,210329E-03"
"3077,481","-4,91E-03","0,000005","-1,188476E+00","1,209773E-03"
"3078,539","-4,90E-03","0,000005","-1,185512E+00","1,209684E-03"
"3079,597","-4,94E-03","0,000005","-1,196302E+00","1,210005E-03"
"3080,605","-4,97E-03","0,000005","-1,202529E+00","1,210187E-03"
"3081,623","-4,92E-03","0,000005","-1,189734E+00","1,209810E-03"
"3082,647","-4,92E-03","0,000005","-1,191123E+00","1,209852E-03"
"3083,659","-4,93E-03","0,000005","-1,193598E+00","1,209925E-03"
"3084,681","-4,97E-03","0,000005","-1,203963E+00","1,210229E-03"
"3085,681","-4,99E-03","0,000005","-1,208058E+00","1,210348E-03"
"3086,693","-4,98E-03","0,000005","-1,206656E+00","1,210307E-03"
"3087,703","-4,97E-03","0,000005","-1,204183E+00","1,210236E-03"
"3088,727","-4,91E-03","0,000005","-1,187094E+00","1,209732E-03"
"3089,735","-4,94E-03","0,000005","-1,194759E+00","1,209959E-03"
"3090,759","-4,94E-03","0,000005","-1,194988E+00","1,209966E-03"
"3091,761","-4,86E-03","0,000005","-1,176708E+00","1,209419E-03"
"3092,773","-4,87E-03","0,000005","-1,178778E+00","1,209481E-03"
"3093,775","-4,90E-03","0,000005","-1,185626E+00","1,209688E-03"
"3094,779","-4,91E-03","0,000005","-1,188259E+00","1,209767E-03"
"3095,795","-4,86E-03","0,000005","-1,176372E+00","1,209408E-03"
"3096,819","-4,86E-03","0,000005","-1,176371E+00","1,209408E-03"
"3097,827","-4,85E-03","0,000005","-1,174008E+00","1,209336E-03"
"3098,845","-4,91E-03","0,000005","-1,187170E+00","1,209734E-03"
"3099,857","-4,89E-03","0,000005","-1,181967E+00","1,209578E-03"
"3100,859","-4,83E-03","0,000005","-1,167470E+00","1,209135E-03"
"3101,889","-4,85E-03","0,000005","-1,173199E+00","1,209312E-03"
"3102,905","-4,87E-03","0,000005","-1,179154E+00","1,209493E-03"
"3103,919","-4,85E-03","0,000005","-1,172917E+00","1,209303E-03"
"3104,915","-4,84E-03","0,000005","-1,171443E+00","1,209258E-03"
"3105,937","-4,85E-03","0,000005","-1,172993E+00","1,209305E-03"
"3106,957","-4,86E-03","0,000005","-1,174905E+00","1,209364E-03"
"3107,963","-4,80E-03","0,000005","-1,161569E+00","1,208952E-03"
"3108,975","-4,83E-03","0,000005","-1,166912E+00","1,209118E-03"
"3109,979","-4,89E-03","0,000005","-1,182980E+00","1,209608E-03"
"3110,993","-4,83E-03","0,000005","-1,167115E+00","1,209124E-03"
"3112,003","-4,85E-03","0,000005","-1,173804E+00","1,209330E-03"
"3113,025","-4,81E-03","0,000005","-1,162881E+00","1,208993E-03"
"3114,025","-4,80E-03","0,000005","-1,161173E+00","1,208940E-03"
"3115,029","-4,73E-03","0,000005","-1,143984E+00","1,208396E-03"
"3116,041","-4,70E-03","0,000005","-1,135977E+00","1,208137E-03"
"3117,045","-4,69E-03","0,000005","-1,133073E+00","1,208042E-03"
"3118,049","-4,70E-03","0,000005","-1,136183E+00","1,208144E-03"
"3119,064","-4,77E-03","0,000005","-1,152487E+00","1,208667E-03"
"3120,077","-4,77E-03","0,000005","-1,152301E+00","1,208661E-03"
"3121,095","-4,76E-03","0,000005","-1,151782E+00","1,208645E-03"
"3122,105","-4,78E-03","0,000005","-1,155759E+00","1,208770E-03"
"3123,108","-4,69E-03","0,000005","-1,133148E+00","1,208044E-03"
"3124,105","-4,68E-03","0,000005","-1,130367E+00","1,207953E-03"
"3125,109","-4,74E-03","0,000005","-1,144661E+00","1,208417E-03"
"3126,125","-4,76E-03","0,000005","-1,151784E+00","1,208645E-03"
"3127,135","-4,72E-03","0,000005","-1,140046E+00","1,208269E-03"
"3128,137","-4,75E-03","0,000005","-1,147274E+00","1,208501E-03"
"3129,147","-4,79E-03","0,000005","-1,159244E+00","1,208880E-03"
"3130,151","-4,72E-03","0,000005","-1,140045E+00","1,208269E-03"
"3131,161","-4,65E-03","0,000005","-1,122276E+00","1,207685E-03"
"3132,168","-4,64E-03","0,000005","-1,121775E+00","1,207669E-03"
"3133,169","-4,67E-03","0,000005","-1,128277E+00","1,207884E-03"
"3134,177","-4,65E-03","0,000005","-1,124018E+00","1,207743E-03"
"3135,183","-4,63E-03","0,000005","-1,118138E+00","1,207547E-03"
"3136,185","-4,65E-03","0,000005","-1,122583E+00","1,207696E-03"
"3137,203","-4,56E-03","0,000005","-1,099831E+00","1,206922E-03"
"3138,219","-4,58E-03","0,000005","-1,104594E+00","1,207087E-03"
"3139,255","-4,58E-03","0,000005","-1,105201E+00","1,207108E-03"
"3140,263","-4,62E-03","0,000005","-1,116572E+00","1,207494E-03"
"3141,267","-4,62E-03","0,000005","-1,115103E+00","1,207445E-03"
"3142,277","-4,60E-03","0,000005","-1,109708E+00","1,207262E-03"
"3143,297","-4,54E-03","0,000005","-1,095067E+00","1,206756E-03"
"3144,313","-4,57E-03","0,000005","-1,103202E+00","1,207039E-03"
"3145,333","-4,54E-03","0,000005","-1,095301E+00","1,206765E-03"
"3146,349","-4,58E-03","0,000005","-1,104921E+00","1,207098E-03"
"3147,353","-4,59E-03","0,000005","-1,107846E+00","1,207198E-03"
"3148,367","-4,58E-03","0,000005","-1,106334E+00","1,207146E-03"
"3149,375","-4,63E-03","0,000005","-1,117661E+00","1,207531E-03"
"3150,389","-4,66E-03","0,000005","-1,124966E+00","1,207775E-03"
"3151,413","-4,61E-03","0,000005","-1,113249E+00","1,207382E-03"
"3152,419","-4,60E-03","0,000005","-1,110173E+00","1,207278E-03"
"3153,419","-4,56E-03","0,000005","-1,101465E+00","1,206979E-03"
"3154,421","-4,63E-03","0,000005","-1,118732E+00","1,207567E-03"
"3155,441","-4,64E-03","0,000005","-1,121721E+00","1,207667E-03"
"3156,461","-4,59E-03","0,000005","-1,108666E+00","1,207226E-03"
"3157,467","-4,52E-03","0,000005","-1,091297E+00","1,206624E-03"
"3158,521","-4,49E-03","0,000006","-1,084103E+00","1,447643E-03"
"3159,557","-4,48E-03","0,000006","-1,080586E+00","1,447492E-03"
"3160,607","-4,50E-03","0,000006","-1,085781E+00","1,447715E-03"
"3161,627","-4,55E-03","0,000005","-1,099138E+00","1,206898E-03"
"3162,661","-4,56E-03","0,000005","-1,100907E+00","1,206960E-03"
"3163,665","-4,57E-03","0,000005","-1,103844E+00","1,207061E-03"
"3164,669","-4,57E-03","0,000005","-1,102681E+00","1,207021E-03"
"3165,691","-4,56E-03","0,000005","-1,099668E+00","1,206917E-03"
"3166,711","-4,59E-03","0,000005","-1,107704E+00","1,207193E-03"
"3167,713","-4,51E-03","0,000005","-1,089449E+00","1,206559E-03"
"3168,715","-4,50E-03","0,000005","-1,086195E+00","1,206444E-03"
"3169,721","-4,47E-03","0,000006","-1,077684E+00","1,447367E-03"
"3170,741","-4,50E-03","0,000005","-1,086712E+00","1,206462E-03"
"3171,759","-4,50E-03","0,000006","-1,085504E+00","1,447703E-03"
"3172,761","-4,49E-03","0,000006","-1,082065E+00","1,447556E-03"
"3173,763","-4,50E-03","0,000005","-1,086165E+00","1,206443E-03"
"3174,765","-4,47E-03","0,000006","-1,078179E+00","1,447389E-03"
"3175,787","-4,46E-03","0,000006","-1,074616E+00","1,447234E-03"
"3176,805","-4,44E-03","0,000006","-1,070308E+00","1,447046E-03"
"3177,809","-4,49E-03","0,000006","-1,082354E+00","1,447568E-03"
"3178,811","-4,47E-03","0,000006","-1,077170E+00","1,447345E-03"
"3179,829","-4,48E-03","0,000006","-1,080627E+00","1,447494E-03"
"3180,847","-4,53E-03","0,000005","-1,092069E+00","1,206651E-03"
"3181,853","-4,47E-03","0,000006","-1,077951E+00","1,447379E-03"
"3182,857","-4,47E-03","0,000006","-1,078716E+00","1,447412E-03"
"3183,877","-4,49E-03","0,000006","-1,083740E+00","1,447628E-03"
"3184,897","-4,50E-03","0,000006","-1,085450E+00","1,447701E-03"
"3185,917","-4,43E-03","0,000006","-1,067953E+00","1,446942E-03"
"3186,921","-4,45E-03","0,000006","-1,073885E+00","1,447202E-03"
"3187,935","-4,44E-03","0,000006","-1,070810E+00","1,447068E-03"
"3188,951","-4,48E-03","0,000006","-1,081547E+00","1,447534E-03"
"3189,97","-4,50E-03","0,000005","-1,086737E+00","1,206463E-03"
"3190,995","-4,45E-03","0,000006","-1,073768E+00","1,447197E-03"
"3192,001","-4,50E-03","0,000005","-1,086857E+00","1,206467E-03"
"3193,019","-4,48E-03","0,000006","-1,081466E+00","1,447530E-03"
"3194,039","-4,50E-03","0,000005","-1,086038E+00","1,206438E-03"
"3195,073","-4,48E-03","0,000006","-1,082036E+00","1,447555E-03"
"3196,077","-4,52E-03","0,000005","-1,090222E+00","1,206586E-03"
"3197,095","-4,53E-03","0,000005","-1,092636E+00","1,206671E-03"
